PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,player_id
2731,Emeka,Okafor,Emeka Okafor,"Okafor, Emeka",E. Okafor,emeka-okafor,1982-09-28T00:00:00,Connecticut,USA,Connecticut/USA,6-10,255,11,50,Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,emeka_okafor,2004,2017,Y,Y,Y,2004,1,2,N,2731
2246,Mehmet,Okur,Mehmet Okur,"Okur, Mehmet",M. Okur,mehmet-okur,1979-05-26T00:00:00,Efes Pilsen,Turkey,Efes Pilsen/Turkey,6-11,260,10,,Center,Inactive,N,0,,,,,mehmet_okur,2002,2011,N,Y,Y,2001,2,37,N,2246
1563,Kevin,Ollie,Kevin Ollie,"Ollie, Kevin",K. Ollie,kevin-ollie,1972-12-27T00:00:00,Connecticut,USA,Connecticut/USA,6-2,195,14,7,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,kevin_ollie,1997,2009,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1563
1709,Michael,Olowokandi,Michael Olowokandi,"Olowokandi, Michael",M. Olowokandi,michael-olowokandi,1975-04-03T00:00:00,Pacific,Nigeria,Pacific/Nigeria,7-0,270,10,41,Center,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,michael_olowokandi,1998,2006,N,Y,Y,1998,1,1,N,1709
731,Greg,Ostertag,Greg Ostertag,"Ostertag, Greg",G. Ostertag,greg-ostertag,1973-03-06T00:00:00,Kansas,USA,Kansas/USA,7-2,280,11,,Center,Inactive,N,0,,,,,greg_ostertag,1995,2005,Y,Y,Y,1995,1,28,N,731
448,Bo,Outlaw,Bo Outlaw,"Outlaw, Bo",B. Outlaw,bo-outlaw,1971-04-13T00:00:00,Houston,USA,Houston/USA,6-8,220,15,,Forward,Inactive,N,0,,,,,bo_outlaw,1993,2007,N,Y,Y,Undrafted,Undrafted,Undrafted,N,448
2566,Travis,Outlaw,Travis Outlaw,"Outlaw, Travis",T. Outlaw,travis-outlaw,1984-09-18T00:00:00,Starkville HS (MS),USA,Starkville HS (MS)/USA,6-9,207,11,25,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,travis_outlaw,2003,2013,N,Y,Y,2003,1,23,N,2566
2585,Zaza,Pachulia,Zaza Pachulia,"Pachulia, Zaza",Z. Pachulia,zaza-pachulia,1984-02-10T00:00:00,Ulkerspor,Georgia,Ulkerspor/Georgia,6-11,270,17,27,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,zaza_pachulia,2003,2018,N,Y,Y,2003,2,42,N,2585
1909,Scott,Padgett,Scott Padgett,"Padgett, Scott",S. Padgett,scott-padgett,1976-04-19T00:00:00,Kentucky,USA,Kentucky/USA,6-9,240,8,,Forward,Inactive,N,0,,,,,scott_padgett,1999,2006,N,Y,Y,1999,1,28,N,1909
1960,Milt,Palacio,Milt Palacio,"Palacio, Milt",M. Palacio,milt-palacio,1978-02-07T00:00:00,Colorado State,Belize,Colorado State/Belize,6-4,210,7,3,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,milt_palacio,1999,2005,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1960
2457,Jannero,Pargo,Jannero Pargo,"Pargo, Jannero",J. Pargo,jannero-pargo,1979-10-22T00:00:00,Arkansas,USA,Arkansas/USA,6-1,185,11,,Guard,Inactive,N,0,,,,,jannero_pargo,2002,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,2457
2225,Tony,Parker,Tony Parker,"Parker, Tony",T. Parker,tony-parker,1982-05-17T00:00:00,Paris Basket Racing,France,Paris Basket Racing/France,6-2,185,19,9,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,tony_parker,2001,2018,N,Y,Y,2001,1,28,N,2225
1739,Ruben,Patterson,Ruben Patterson,"Patterson, Ruben",R. Patterson,ruben-patterson,1975-07-31T00:00:00,Cincinnati,USA,Cincinnati/USA,6-5,223,11,,Forward,Inactive,N,0,,,,,ruben_patterson,1998,2007,N,Y,Y,1998,2,31,N,1739
2562,Sasha,Pavlovic,Sasha Pavlovic,"Pavlovic, Sasha",S. Pavlovic,sasha-pavlovic,1983-11-15T00:00:00,Buducnost,Montenegro,Buducnost/Montenegro,6-7,235,11,3,Guard-Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sasha_pavlovic,2003,2012,N,Y,Y,2003,1,19,N,2562
56,Gary,Payton,Gary Payton,"Payton, Gary",G. Payton,gary-payton,1968-07-23T00:00:00,Oregon State,USA,Oregon State/USA,6-4,190,18,20,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,gary_payton,1990,2006,N,Y,Y,1990,1,2,Y,56
324,Anthony,Peeler,Anthony Peeler,"Peeler, Anthony",A. Peeler,anthony-peeler,1969-11-25T00:00:00,Missouri,USA,Missouri/USA,6-4,208,14,8,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,anthony_peeler,1992,2004,N,Y,Y,1992,1,15,N,324
2570,Kendrick,Perkins,Kendrick Perkins,"Perkins, Kendrick",K. Perkins,kendrick-perkins,1984-11-10T00:00:00,Clifton J. Ozen HS (TX),USA,Clifton J. Ozen HS (TX)/USA,6-10,270,14,21,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,kendrick_perkins,2003,2017,Y,Y,Y,2003,1,27,N,2570
445,Wesley,Person,Wesley Person,"Person, Wesley",W. Person,wesley-person,1971-03-28T00:00:00,Auburn,USA,Auburn/USA,6-6,200,12,10,Guard-Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,wesley_person,1994,2004,N,Y,Y,1994,1,23,N,445
2050,Morris,Peterson,Morris Peterson,"Peterson, Morris",M. Peterson,morris-peterson,1977-08-26T00:00:00,Michigan State,USA,Michigan State/USA,6-7,220,11,,Guard,Inactive,N,0,,,,,morris_peterson,2000,2010,N,Y,Y,2000,1,21,N,2050
15,Eric,Piatkowski,Eric Piatkowski,"Piatkowski, Eric",E. Piatkowski,eric-piatkowski,1970-09-30T00:00:00,Nebraska,USA,Nebraska/USA,6-7,215,15,52,Guard-Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,eric_piatkowski,1994,2007,N,Y,Y,1994,1,15,N,15
1718,Paul,Pierce,Paul Pierce,"Pierce, Paul",P. Pierce,paul-pierce,1977-10-13T00:00:00,Kansas,USA,Kansas/USA,6-7,235,20,34,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,paul_pierce,1998,2016,N,Y,Y,1998,1,10,Y,1718
2554,Mickael,Pietrus,Mickael Pietrus,"Pietrus, Mickael",M. Pietrus,mickael-pietrus,1982-02-07T00:00:00,Pau Orthez,France,Pau Orthez/France,6-6,215,11,20,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,mickael_pietrus,2003,2012,N,Y,Y,2003,1,11,N,2554
2565,Zoran,Planinic,Zoran Planinic,"Planinic, Zoran",Z. Planinic,zoran-planinic,1982-09-12T00:00:00,Cibona,Croatia,Cibona/Croatia,,,3,,,Inactive,N,0,,,,,zoran_planinic,2003,2008,N,Y,Y,2003,1,22,N,2565
1513,Scot,Pollard,Scot Pollard,"Pollard, Scot",S. Pollard,scot-pollard,1975-02-12T00:00:00,Kansas,USA,Kansas/USA,6-11,278,12,66,Center-Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,scot_pollard,1997,2007,N,Y,Y,1997,1,19,N,1513
998,Mark,Pope,Mark Pope,"Pope, Mark",M. Pope,mark-pope,1972-09-11T00:00:00,Kentucky,USA,Kentucky/USA,6-10,235,7,41,Center-Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,mark_pope,1997,2004,N,Y,Y,1996,2,52,N,998
1899,James,Posey,James Posey,"Posey, James",J. Posey,james-posey,1977-01-13T00:00:00,Xavier,USA,Xavier/USA,6-8,217,13,41,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,james_posey,1999,2010,N,Y,Y,1999,1,18,N,1899
958,Vitaly,Potapenko,Vitaly Potapenko,"Potapenko, Vitaly",V. Potapenko,vitaly-potapenko,1975-03-21T00:00:00,Wright State,Ukraine,Wright State/Ukraine,6-10,285,12,20,Center-Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,vitaly_potapenko,1996,2006,N,Y,Y,1996,1,12,N,958
2419,Tayshaun,Prince,Tayshaun Prince,"Prince, Tayshaun",T. Prince,tayshaun-prince,1980-02-28T00:00:00,Kentucky,USA,Kentucky/USA,6-9,212,15,12,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,tayshaun_prince,2002,2015,N,Y,Y,2002,1,23,N,2419
1919,Laron,Profit,Laron Profit,"Profit, Laron",L. Profit,laron-profit,1977-08-05T00:00:00,Maryland,USA,Maryland/USA,6-5,204,4,,Guard-Forward,Inactive,N,0,,,,,laron_profit,1999,2005,N,Y,Y,1999,2,38,N,1919
2038,Joel,Przybilla,Joel Przybilla,"Przybilla, Joel",J. Przybilla,joel-przybilla,1979-10-10T00:00:00,Minnesota,USA,Minnesota/USA,7-1,245,14,10,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,joel_przybilla,2000,2012,N,Y,Y,2000,1,9,N,2038
2209,Vladimir,Radmanovic,Vladimir Radmanovic,"Radmanovic, Vladimir",V. Radmanovic,vladimir-radmanovic,1980-11-19T00:00:00,FMP,Serbia,FMP/Serbia,6-10,235,13,77,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,vladimir_radmanovic,2001,2012,N,Y,Y,2001,1,12,N,2209
689,Theo,Ratliff,Theo Ratliff,"Ratliff, Theo",T. Ratliff,theo-ratliff,1973-04-17T00:00:00,Wyoming,USA,Wyoming/USA,6-10,235,17,50,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,theo_ratliff,1995,2010,N,Y,Y,1995,1,18,N,689
1442,Zeljko,Rebraca,Zeljko Rebraca,"Rebraca, Zeljko",Z. Rebraca,zeljko-rebraca,1972-04-09T00:00:00,Panathinaikos,Serbia,Panathinaikos/Serbia,7-0,265,6,11,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,zeljko_rebraca,2001,2005,N,Y,Y,1994,2,54,N,1442
2072,Michael,Redd,Michael Redd,"Redd, Michael",M. Redd,michael-redd,1979-08-24T00:00:00,Ohio State,USA,Ohio State/USA,6-6,215,13,22,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,michael_redd,2000,2011,N,Y,Y,2000,2,43,N,2072
2770,Justin,Reed,Justin Reed,"Reed, Justin",J. Reed,justin-reed,1982-01-16T00:00:00,Mississippi,USA,Mississippi/USA,6-8,240,4,,Forward,Inactive,N,0,,,,,justin_reed,2004,2006,Y,Y,Y,2004,2,40,N,2770
2876,Jared,Reiner,Jared Reiner,"Reiner, Jared",J. Reiner,jared-reiner,1982-04-08T00:00:00,Iowa,USA,Iowa/USA,6-11,255,3,55,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,jared_reiner,2004,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,2876
2202,Jason,Richardson,Jason Richardson,"Richardson, Jason",J. Richardson,jason-richardson,1981-01-20T00:00:00,Michigan State,USA,Michigan State/USA,6-6,225,14,23,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,jason_richardson,2001,2014,N,Y,Y,2001,1,5,N,2202
2047,Quentin,Richardson,Quentin Richardson,"Richardson, Quentin",Q. Richardson,quentin-richardson,1980-04-13T00:00:00,DePaul,USA,DePaul/USA,6-6,228,14,55,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,quentin_richardson,2000,2012,N,Y,Y,2000,1,18,N,2047
2557,Luke,Ridnour,Luke Ridnour,"Ridnour, Luke",L. Ridnour,luke-ridnour,1981-02-13T00:00:00,Oregon,USA,Oregon/USA,6-2,175,12,13,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,luke_ridnour,2003,2014,N,Y,Y,2003,1,14,N,2557
2774,Bernard,Robinson,Bernard Robinson,"Robinson, Bernard",B. Robinson,bernard-robinson,1980-12-26T00:00:00,Michigan,USA,Michigan/USA,6-6,210,4,22,Guard-Forward,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,bernard_robinson,2004,2006,N,Y,Y,2004,2,45,N,2774
361,Clifford,Robinson,Clifford Robinson,"Robinson, Clifford",C. Robinson,clifford-robinson,1966-12-16T00:00:00,Connecticut,USA,Connecticut/USA,6-10,245,18,30,Forward-Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,clifford_robinson,1989,2006,N,Y,Y,1989,2,36,N,361
299,Glenn,Robinson,Glenn Robinson,"Robinson, Glenn",G. Robinson,glenn-robinson,1973-01-10T00:00:00,Purdue,USA,Purdue/USA,6-7,240,12,3,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,glenn_robinson,1994,2004,N,Y,Y,1994,1,1,N,299
915,Rodney,Rogers,Rodney Rogers,"Rogers, Rodney",R. Rogers,rodney-rogers,1971-06-20T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,270,13,54,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,rodney_rogers,1993,2004,N,Y,Y,1993,1,9,N,915
147,Jalen,Rose,Jalen Rose,"Rose, Jalen",J. Rose,jalen-rose,1973-01-30T00:00:00,Michigan,USA,Michigan/USA,6-8,215,14,8,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jalen_rose,1994,2006,N,Y,Y,1994,1,13,N,147
990,Malik,Rose,Malik Rose,"Rose, Malik",M. Rose,malik-rose,1974-11-23T00:00:00,Drexel,USA,Drexel/USA,6-7,255,14,9,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,malik_rose,1996,2008,N,Y,Y,1996,2,44,N,990
2624,Quinton,Ross,Quinton Ross,"Ross, Quinton",Q. Ross,quinton-ross,1981-04-30T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-6,193,7,,Forward-Guard,Inactive,N,0,,,,,quinton_ross,2004,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,2624
1913,Michael,Ruffin,Michael Ruffin,"Ruffin, Michael",M. Ruffin,michael-ruffin,1977-01-21T00:00:00,Tulsa,USA,Tulsa/USA,6-8,248,10,51,Forward-Center,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,michael_ruffin,1999,2008,N,Y,Y,1999,2,32,N,1913
935,Bryon,Russell,Bryon Russell,"Russell, Bryon",B. Russell,bryon-russell,1970-12-31T00:00:00,Long Beach State,USA,Long Beach State/USA,6-7,225,13,,Guard-Forward,Inactive,N,0,,,,,bryon_russell,1993,2005,N,Y,Y,1993,2,45,N,935
2422,John,Salmons,John Salmons,"Salmons, John",J. Salmons,john-salmons,1979-12-12T00:00:00,Miami,USA,Miami/USA,6-6,210,13,,Forward,Inactive,N,0,,,,,john_salmons,2002,2014,N,Y,Y,2002,1,26,N,2422
2091,Daniel,Santiago,Daniel Santiago,"Santiago, Daniel",D. Santiago,daniel-santiago,1976-06-24T00:00:00,St. Vincent,Puerto Rico,St. Vincent/Puerto Rico,7-1,256,5,15,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,daniel_santiago,2000,2004,N,Y,Y,Undrafted,Undrafted,Undrafted,N,2091
2243,Brian,Scalabrine,Brian Scalabrine,"Scalabrine, Brian",B. Scalabrine,brian-scalabrine,1978-03-18T00:00:00,Southern California,USA,Southern California/USA,6-9,235,12,24,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,brian_scalabrine,2001,2011,N,Y,Y,2001,2,34,N,2243
2321,Paul,Shirley,Paul Shirley,"Shirley, Paul",P. Shirley,paul-shirley,1977-12-23T00:00:00,Iowa State,USA,Iowa State/USA,6-10,230,4,17,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,paul_shirley,2002,2004,N,Y,Y,Undrafted,Undrafted,Undrafted,N,2321
2250,Bobby,Simmons,Bobby Simmons,"Simmons, Bobby",B. Simmons,bobby-simmons,1980-06-02T00:00:00,DePaul,USA,DePaul/USA,6-6,235,11,21,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,bobby_simmons,2001,2011,Y,Y,Y,2001,2,41,N,2250
1730,Brian,Skinner,Brian Skinner,"Skinner, Brian",B. Skinner,brian-skinner,1976-05-19T00:00:00,Baylor,USA,Baylor/USA,6-9,255,14,,Forward-Center,Inactive,N,0,,,,,brian_skinner,1998,2011,N,Y,Y,1998,1,22,N,1730
2764,Donta,Smith,Donta Smith,"Smith, Donta",D. Smith,donta-smith,1983-11-27T00:00:00,Southeastern Illinois,USA,Southeastern Illinois/USA,6-7,215,2,15,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,donta_smith,2004,2005,Y,Y,Y,2004,2,34,N,2764
2747,JR,Smith,JR Smith,"Smith, JR",J. Smith,jr-smith,1985-09-09T00:00:00,No College,USA,St. Benedict's Prep (NJ)/USA,6-6,220,17,21,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,jr_smith,2004,2019,N,Y,Y,2004,1,18,N,2747
2074,Jabari,Smith,Jabari Smith,"Smith, Jabari",J. Smith,jabari-smith,1977-02-12T00:00:00,Louisiana State,USA,Louisiana State/USA,6-11,250,5,55,Center,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,jabari_smith,2000,2004,N,Y,Y,2000,2,45,N,2074
2746,Josh,Smith,Josh Smith,"Smith, Josh",J. Smith,josh-smith,1985-12-05T00:00:00,Oak Hill Academy (VA),USA,Oak Hill Academy (VA)/USA,6-9,225,13,,Forward,Inactive,N,0,,,,,josh_smith,2004,2017,N,Y,Y,2004,1,17,N,2746
120,Steven,Smith,Steven Smith,"Smith, Steven",S. Smith,steven-smith,1969-03-31T00:00:00,Michigan State,USA,Michigan State/USA,6-8,221,15,8,Guard-Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,steven_smith,1991,2004,N,Y,Y,1991,1,5,N,120
727,Eric,Snow,Eric Snow,"Snow, Eric",E. Snow,eric-snow,1973-04-24T00:00:00,Michigan State,USA,Michigan State/USA,6-3,205,14,20,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,eric_snow,1995,2007,N,Y,Y,1995,2,43,N,727
2745,Kirk,Snyder,Kirk Snyder,"Snyder, Kirk",K. Snyder,kirk-snyder,1983-06-05T00:00:00,Nevada,USA,Nevada/USA,6-6,225,5,30,Forward-Guard,Inactive,N,1610612740,Hornets,NOK,pelicans,New Orleans/Oklahoma City,kirk_snyder,2004,2007,N,Y,Y,2004,1,16,N,2745
2443,Darius,Songaila,Darius Songaila,"Songaila, Darius",D. Songaila,darius-songaila,1978-02-14T00:00:00,Wake Forest,Lithuania,Wake Forest/Lithuania,6-9,248,9,25,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,darius_songaila,2003,2010,N,Y,Y,2002,2,49,N,2443
2776,Pape,Sow,Pape Sow,"Sow, Pape",P. Sow,pape-sow,1981-11-22T00:00:00,California State-Fullerton,Senegal,California State-Fullerton/Senegal,6-10,250,4,9,Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,pape_sow,2004,2006,Y,Y,Y,2004,2,47,N,2776
84,Latrell,Sprewell,Latrell Sprewell,"Sprewell, Latrell",L. Sprewell,latrell-sprewell,1970-09-08T00:00:00,Alabama,USA,Alabama/USA,6-5,195,14,8,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,latrell_sprewell,1992,2004,N,Y,Y,1992,1,24,N,84
711,Jerry,Stackhouse,Jerry Stackhouse,"Stackhouse, Jerry",J. Stackhouse,jerry-stackhouse,1974-11-05T00:00:00,North Carolina,USA,North Carolina/USA,6-6,218,19,42,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,jerry_stackhouse,1995,2012,N,Y,Y,1995,1,3,N,711
2052,DeShawn,Stevenson,DeShawn Stevenson,"Stevenson, DeShawn",D. Stevenson,deshawn-stevenson,1981-04-03T00:00:00,Washington Union HS (CA),USA,Washington Union HS (CA)/USA,6-5,218,14,92,Forward-Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,deshawn_stevenson,2000,2012,N,Y,Y,2000,1,23,N,2052
1565,Michael,Stewart,Michael Stewart,"Stewart, Michael",M. Stewart,michael-stewart,1975-04-25T00:00:00,California,USA,California/USA,6-10,230,9,44,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,michael_stewart,1997,2004,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1565
978,Peja,Stojakovic,Peja Stojakovic,"Stojakovic, Peja",P. Stojakovic,peja-stojakovic,1977-06-09T00:00:00,PAOK,Serbia,PAOK/Serbia,6-10,229,14,16,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,peja_stojakovic,1998,2010,N,Y,Y,1996,1,14,N,978
757,Damon,Stoudamire,Damon Stoudamire,"Stoudamire, Damon",D. Stoudamire,damon-stoudamire,1973-09-03T00:00:00,Arizona,USA,Arizona/USA,5-10,171,14,3,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,damon_stoudamire,1995,2007,N,Y,Y,1995,1,7,N,757
2405,Amar'e,Stoudemire,Amar'e Stoudemire,"Stoudemire, Amar'e",A. Stoudemire,amare-stoudemire,1982-11-16T00:00:00,Cypress Creek HS (FL),USA,Cypress Creek HS (FL)/USA,6-10,245,15,5,Forward-Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,amar'e_stoudemire,2002,2015,N,Y,Y,2002,1,9,N,2405
1065,Erick,Strickland,Erick Strickland,"Strickland, Erick",E. Strickland,erick-strickland,1973-11-25T00:00:00,Nebraska,USA,Nebraska/USA,6-3,218,10,20,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,erick_strickland,1996,2004,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1065
1743,Bruno,Sundov,Bruno Sundov,"Sundov, Bruno",B. Sundov,bruno-sundov,1980-02-10T00:00:00,Split,Croatia,Split/Croatia,7-2,260,8,14,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,bruno_sundov,1998,2004,N,Y,Y,1998,2,35,N,1743
682,Bob,Sura,Bob Sura,"Sura, Bob",B. Sura,bob-sura,1973-03-25T00:00:00,Florida State,USA,Florida State/USA,6-5,200,11,3,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,bob_sura,1995,2006,N,Y,Y,1995,1,17,N,682
2552,Michael,Sweetney,Michael Sweetney,"Sweetney, Michael",M. Sweetney,michael-sweetney,1982-10-25T00:00:00,Georgetown,USA,Georgetown/USA,6-8,270,5,50,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,michael_sweetney,2003,2006,Y,Y,Y,2003,1,9,N,2552
2741,Robert,Swift,Robert Swift,"Swift, Robert",R. Swift,robert-swift,1985-12-03T00:00:00,Bakersfield HS (CA),USA,Bakersfield HS (CA)/USA,7-1,270,5,31,Center,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,robert_swift,2004,2008,Y,Y,Y,2004,1,12,N,2741
2031,Stromile,Swift,Stromile Swift,"Swift, Stromile",S. Swift,stromile-swift,1979-11-21T00:00:00,Louisiana State,USA,Louisiana State/USA,6-10,220,10,4,Forward-Center,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,stromile_swift,2000,2008,N,Y,Y,2000,1,2,N,2031
1887,Wally,Szczerbiak,Wally Szczerbiak,"Szczerbiak, Wally",W. Szczerbiak,wally-szczerbiak,1977-03-05T00:00:00,Miami (Ohio),USA,Miami (Ohio)/USA,6-7,240,11,10,Guard-Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,wally_szczerbiak,1999,2008,N,Y,Y,1999,1,6,N,1887
1508,Maurice,Taylor,Maurice Taylor,"Taylor, Maurice",M. Taylor,maurice-taylor,1976-10-30T00:00:00,Michigan,USA,Michigan/USA,6-9,265,9,,Forward-Center,Inactive,N,0,,,,,maurice_taylor,1997,2006,N,Y,Y,1997,1,14,N,1508
2742,Sebastian,Telfair,Sebastian Telfair,"Telfair, Sebastian",S. Telfair,sebastian-telfair,1985-06-09T00:00:00,Abraham Lincoln HS (NY),USA,Abraham Lincoln HS (NY)/USA,6-0,170,10,,Guard,Inactive,N,0,,,,,sebastian_telfair,2004,2014,N,Y,Y,2004,1,13,N,2742
1891,Jason,Terry,Jason Terry,"Terry, Jason",J. Terry,jason-terry,1977-09-15T00:00:00,Arizona,USA,Arizona/USA,6-2,185,19,3,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,jason_terry,1999,2017,N,Y,Y,1999,1,10,N,1891
2873,Billy,Thomas,Billy Thomas,"Thomas, Billy",B. Thomas,billy-thomas,1975-12-23T00:00:00,Kansas,USA,Kansas/USA,6-5,220,4,12,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,billy_thomas,2004,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,2873
2041,Etan,Thomas,Etan Thomas,"Thomas, Etan",E. Thomas,etan-thomas,1978-04-01T00:00:00,Syracuse,USA,Syracuse/USA,6-10,260,10,36,Center,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,etan_thomas,2001,2010,N,Y,Y,2000,1,12,N,2041
1519,John,Thomas,John Thomas,"Thomas, John",J. Thomas,john-thomas,1975-09-08T00:00:00,Minnesota,USA,Minnesota/USA,6-9,265,6,41,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,john_thomas,1997,2005,Y,Y,Y,1997,1,25,N,1519
1903,Kenny,Thomas,Kenny Thomas,"Thomas, Kenny",K. Thomas,kenny-thomas,1977-07-25T00:00:00,New Mexico,USA,New Mexico/USA,6-7,245,12,,Center-Forward,Inactive,N,0,,,,,kenny_thomas,1999,2009,N,Y,Y,1999,1,22,N,1903
703,Kurt,Thomas,Kurt Thomas,"Thomas, Kurt",K. Thomas,kurt-thomas,1972-10-04T00:00:00,TCU,USA,TCU/USA,6-9,240,18,,Forward,Inactive,N,0,,,,,kurt_thomas,1995,2012,N,Y,Y,1995,1,10,N,703
1501,Tim,Thomas,Tim Thomas,"Thomas, Tim",T. Thomas,tim-thomas,1977-02-26T00:00:00,Villanova,USA,Villanova/USA,6-10,240,14,7,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,tim_thomas,1997,2009,N,Y,Y,1997,1,7,N,1501
2224,Jamaal,Tinsley,Jamaal Tinsley,"Tinsley, Jamaal",J. Tinsley,jamaal-tinsley,1978-02-28T00:00:00,Iowa State,USA,Iowa State/USA,6-3,188,11,,Guard,Inactive,N,0,,,,,jamaal_tinsley,2001,2013,Y,Y,Y,2001,1,27,N,2224
