PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,player_id
1723,Matt,Harpring,Matt Harpring,"Harpring, Matt",M. Harpring,matt-harpring,1976-05-31T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-7,230,12,15,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,matt_harpring,1998,2008,N,Y,Y,1998,1,15,N,1723
2492,Adam,Harrington,Adam Harrington,"Harrington, Adam",A. Harrington,adam-harrington,1980-07-05T00:00:00,Auburn,USA,Auburn/USA,6-5,200,2,21,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,adam_harrington,2002,2002,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,2492
1733,Al,Harrington,Al Harrington,"Harrington, Al",A. Harrington,al-harrington,1980-02-17T00:00:00,St. Patrick HS (NJ),USA,St. Patrick HS (NJ)/USA,6-9,245,16,7,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,al_harrington,1998,2013,N,Y,Y,1998,1,25,N,1733
2454,Junior,Harrington,Junior Harrington,"Harrington, Junior",J. Harrington,junior-harrington,1980-10-02T00:00:00,Wingate,USA,Wingate/USA,6-4,190,4,10,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,junior_harrington,2002,2006,N,Y,Y,Undrafted,Undrafted,Undrafted,N,2454
970,Othella,Harrington,Othella Harrington,"Harrington, Othella",O. Harrington,othella-harrington,1974-01-31T00:00:00,Georgetown,USA,Georgetown/USA,6-9,235,13,24,Forward-Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,othella_harrington,1996,2007,Y,Y,Y,1996,2,30,N,970
446,Lucious,Harris,Lucious Harris,"Harris, Lucious",L. Harris,lucious-harris,1970-12-18T00:00:00,Long Beach State,USA,Long Beach State/USA,6-5,205,12,,Guard,Inactive,N,0,,,,,lucious_harris,1993,2004,N,Y,Y,1993,2,28,N,446
176,Antonio,Harvey,Antonio Harvey,"Harvey, Antonio",A. Harvey,antonio-harvey,1970-07-06T00:00:00,Pfeiffer,USA,Pfeiffer/USA,6-11,250,8,4,Forward-Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,antonio_harvey,1993,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,176
2051,Donnell,Harvey,Donnell Harvey,"Harvey, Donnell",D. Harvey,donnell-harvey,1980-08-26T00:00:00,Florida,USA,Florida/USA,6-8,220,6,,Forward,Inactive,N,0,,,,,donnell_harvey,2000,2004,N,Y,Y,2000,1,22,N,2051
2239,Trenton,Hassell,Trenton Hassell,"Hassell, Trenton",T. Hassell,trenton-hassell,1979-03-04T00:00:00,Austin Peay,USA,Austin Peay/USA,6-5,227,10,44,Forward-Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,trenton_hassell,2001,2009,N,Y,Y,2001,2,29,N,2239
2213,Kirk,Haston,Kirk Haston,"Haston, Kirk",K. Haston,kirk-haston,1979-03-10T00:00:00,Indiana,USA,Indiana/USA,6-9,242,3,35,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,kirk_haston,2001,2002,N,Y,Y,2001,1,16,N,2213
1038,Juaquin,Hawkins,Juaquin Hawkins,"Hawkins, Juaquin",J. Hawkins,juaquin-hawkins,1973-07-02T00:00:00,Long Beach State,USA,Long Beach State/USA,6-7,205,2,29,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,juaquin_hawkins,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1038
2217,Brendan,Haywood,Brendan Haywood,"Haywood, Brendan",B. Haywood,brendan-haywood,1979-11-27T00:00:00,North Carolina,USA,North Carolina/USA,7-0,263,13,33,Center,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,brendan_haywood,2001,2014,N,Y,Y,2001,1,20,N,2217
673,Alan,Henderson,Alan Henderson,"Henderson, Alan",A. Henderson,alan-henderson,1972-12-02T00:00:00,Indiana,USA,Indiana/USA,6-9,240,13,44,Forward-Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,alan_henderson,1995,2006,N,Y,Y,1995,1,16,N,673
1538,Cedric,Henderson,Cedric Henderson,"Henderson, Cedric",C. Henderson,cedric-henderson,1975-03-11T00:00:00,Memphis,USA,Memphis/USA,6-7,225,6,45,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,cedric_henderson,1997,2002,N,Y,Y,1997,2,44,N,1538
2403,,Nene,Nene,Nene,Nene,-nene,1982-09-13T00:00:00,Vasco de Gama,Brazil,Vasco de Gama/Brazil,6-11,250,18,42,Center-Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,nene_hilario,2002,2018,N,Y,Y,2002,1,7,N,2403
255,Grant,Hill,Grant Hill,"Hill, Grant",G. Hill,grant-hill,1972-10-05T00:00:00,Duke,USA,Duke/USA,6-8,225,18,33,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,grant_hill,1994,2012,N,Y,Y,1994,1,3,N,255
238,Tyrone,Hill,Tyrone Hill,"Hill, Tyrone",T. Hill,tyrone-hill,1968-03-19T00:00:00,Xavier,USA,Xavier/USA,6-9,250,14,,Forward,Inactive,N,0,,,,,tyrone_hill,1990,2003,N,Y,Y,1990,1,11,N,238
697,Fred,Hoiberg,Fred Hoiberg,"Hoiberg, Fred",F. Hoiberg,fred-hoiberg,1972-10-15T00:00:00,Iowa State,USA,Iowa State/USA,6-5,210,11,32,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,fred_hoiberg,1995,2004,N,Y,Y,1995,2,52,N,697
2450,Randy,Holcomb,Randy Holcomb,"Holcomb, Randy",R. Holcomb,randy-holcomb,1979-08-08T00:00:00,San Diego State,USA,San Diego State/USA,6-9,220,1,,Forward,Inactive,N,0,,,,,randy_holcomb,2002,2005,N,Y,Y,2002,2,56,N,2450
1967,Derek,Hood,Derek Hood,"Hood, Derek",D. Hood,derek-hood,1976-12-22T00:00:00,Arkansas,USA,Arkansas/USA,6-8,222,2,55,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,derek_hood,1999,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1967
109,Robert,Horry,Robert Horry,"Horry, Robert",R. Horry,robert-horry,1970-08-25T00:00:00,Alabama,USA,Alabama/USA,6-10,240,17,25,Forward-Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,robert_horry,1992,2007,N,Y,Y,1992,1,11,N,109
2067,Eddie,House,Eddie House,"House, Eddie",E. House,eddie-house,1978-05-14T00:00:00,Arizona State,USA,Arizona State/USA,6-1,190,12,55,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,eddie_house,2000,2010,N,Y,Y,2000,2,37,N,2067
275,Allan,Houston,Allan Houston,"Houston, Allan",A. Houston,allan-houston,1971-04-20T00:00:00,Tennessee,USA,Tennessee/USA,6-6,205,13,,Guard,Inactive,N,0,,,,,allan_houston,1993,2004,N,Y,Y,1993,1,11,N,275
436,Juwan,Howard,Juwan Howard,"Howard, Juwan",J. Howard,juwan-howard,1973-02-07T00:00:00,Michigan,USA,Michigan/USA,6-9,250,20,5,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,juwan_howard,1994,2012,N,Y,Y,1994,1,5,N,436
1607,Troy,Hudson,Troy Hudson,"Hudson, Troy",T. Hudson,troy-hudson,1976-03-13T00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-1,178,11,,Guard,Inactive,N,0,,,,,troy_hudson,1997,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1607
1572,Nate,Huffman,Nate Huffman,"Huffman, Nate",N. Huffman,nate-huffman,1975-04-02T00:00:00,Central Michigan,USA,Central Michigan/USA,7-1,245,1,7,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,nate_huffman,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1572
1716,Larry,Hughes,Larry Hughes,"Hughes, Larry",L. Hughes,larry-hughes,1979-01-23T00:00:00,St. Louis,USA,St. Louis/USA,6-5,185,13,,Guard,Inactive,N,0,,,,,larry_hughes,1998,2011,N,Y,Y,1998,1,8,N,1716
2415,Ryan,Humphrey,Ryan Humphrey,"Humphrey, Ryan",R. Humphrey,ryan-humphrey,1979-07-24T00:00:00,Notre Dame,USA,Notre Dame/USA,6-8,235,4,,Forward,Inactive,N,0,,,,,ryan_humphrey,2002,2004,Y,Y,Y,2002,1,19,N,2415
283,Lindsey,Hunter,Lindsey Hunter,"Hunter, Lindsey",L. Hunter,lindsey-hunter,1970-12-03T00:00:00,Jackson State,USA,Jackson State/USA,6-2,195,17,,Guard,Inactive,N,0,,,,,lindsey_hunter,1993,2009,N,Y,Y,1993,1,10,N,283
2212,Steven,Hunter,Steven Hunter,"Hunter, Steven",S. Hunter,steven-hunter,1981-10-31T00:00:00,DePaul,USA,DePaul/USA,7-0,240,9,45,Center,Inactive,N,1610612753,Magic,ORL,magic,Orlando,steven_hunter,2001,2009,N,Y,Y,2001,1,15,N,2212
980,Zydrunas,Ilgauskas,Zydrunas Ilgauskas,"Ilgauskas, Zydrunas",Z. Ilgauskas,zydrunas-ilgauskas,1975-06-05T00:00:00,Atletas Kaunas,Lithuania,Atletas Kaunas/Lithuania,7-3,260,14,11,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,zydrunas_ilgauskas,1997,2010,N,Y,Y,1996,1,20,N,980
947,Allen,Iverson,Allen Iverson,"Iverson, Allen",A. Iverson,allen-iverson,1975-06-07T00:00:00,Georgetown,USA,Georgetown/USA,6-0,165,15,3,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,allen_iverson,1996,2009,N,Y,Y,1996,1,1,Y,947
1517,Bobby,Jackson,Bobby Jackson,"Jackson, Bobby",B. Jackson,bobby-jackson,1973-03-13T00:00:00,Minnesota,USA,Minnesota/USA,6-1,185,13,24,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,bobby_jackson,1997,2008,N,Y,Y,1997,1,23,N,1517
1983,Jermaine,Jackson,Jermaine Jackson,"Jackson, Jermaine",J. Jackson,jermaine-jackson,1976-06-07T00:00:00,Detroit,USA,Detroit/USA,6-5,204,6,5,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jermaine_jackson,1999,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1983
1531,Marc,Jackson,Marc Jackson,"Jackson, Marc",M. Jackson,marc-jackson,1975-01-16T00:00:00,Temple,USA,Temple/USA,6-10,253,8,44,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,marc_jackson,2000,2006,N,Y,Y,1997,2,37,N,1531
349,Mark,Jackson,Mark Jackson,"Jackson, Mark",M. Jackson,mark-jackson,1965-04-01T00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-3,195,18,31,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,mark_jackson,1987,2003,N,Y,Y,1987,1,18,N,349
1536,Stephen,Jackson,Stephen Jackson,"Jackson, Stephen",S. Jackson,stephen-jackson,1978-04-05T00:00:00,Butler C.C. (KS),USA,Butler C.C. (KS)/USA,6-8,220,14,,Guard-Forward,Inactive,N,0,,,,,stephen_jackson,2000,2013,N,Y,Y,1997,2,42,N,1536
2418,Casey,Jacobsen,Casey Jacobsen,"Jacobsen, Casey",C. Jacobsen,casey-jacobsen,1981-03-19T00:00:00,Stanford,USA,Stanford/USA,6-6,215,5,23,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,casey_jacobsen,2002,2007,N,Y,Y,2002,1,22,N,2418
1744,Jerome,James,Jerome James,"James, Jerome",J. James,jerome-james,1975-11-17T00:00:00,Florida A&M,USA,Florida A&M/USA,7-1,285,10,31,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,jerome_james,1998,2008,N,Y,Y,1998,2,36,N,1744
2229,Mike,James,Mike James,"James, Mike",M. James,mike-james,1975-06-23T00:00:00,Duquesne,USA,Duquesne/USA,6-2,188,12,8,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,mike_james,2001,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,2229
1906,Tim,James,Tim James,"James, Tim",T. James,tim-james,1976-12-25T00:00:00,Miami,USA,Miami/USA,6-7,214,4,25,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,tim_james,1999,2002,N,Y,Y,1999,1,25,N,1906
1712,Antawn,Jamison,Antawn Jamison,"Jamison, Antawn",A. Jamison,antawn-jamison,1976-06-12T00:00:00,North Carolina,USA,North Carolina/USA,6-9,235,16,,Forward,Inactive,N,0,,,,,antawn_jamison,1998,2013,N,Y,Y,1998,1,4,N,1712
1942,Harold,Jamison,Harold Jamison,"Jamison, Harold",H. Jamison,harold-jamison,1976-11-20T00:00:00,Clemson,USA,Clemson/USA,6-9,269,3,40,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,harold_jamison,1999,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1942
2060,Marko,Jaric,Marko Jaric,"Jaric, Marko",M. Jaric,marko-jaric,1978-12-10T00:00:00,Virtus Bologna,Serbia,Virtus Bologna/Serbia,6-7,224,8,55,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,marko_jaric,2002,2008,N,Y,Y,2000,2,30,N,2060
2423,Chris,Jefferies,Chris Jefferies,"Jefferies, Chris",C. Jefferies,chris-jefferies,1980-02-13T00:00:00,Fresno State,USA,Fresno State/USA,6-8,230,3,6,Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,chris_jefferies,2002,2003,N,Y,Y,2002,1,27,N,2423
2210,Richard,Jefferson,Richard Jefferson,"Jefferson, Richard",R. Jefferson,richard-jefferson,1980-06-21T00:00:00,Arizona,USA,Arizona/USA,6-7,233,18,22,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,richard_jefferson,2001,2017,N,Y,Y,2001,1,13,N,2210
2407,Jared,Jeffries,Jared Jeffries,"Jeffries, Jared",J. Jeffries,jared-jeffries,1981-11-25T00:00:00,Indiana,USA,Indiana/USA,6-11,240,12,1,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,jared_jeffries,2002,2012,N,Y,Y,2002,1,11,N,2407
1533,Anthony,Johnson,Anthony Johnson,"Johnson, Anthony",A. Johnson,anthony-johnson,1974-10-02T00:00:00,College of Charleston,USA,College of Charleston/USA,6-3,195,14,8,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,anthony_johnson,1997,2009,N,Y,Y,1997,2,39,N,1533
422,Avery,Johnson,Avery Johnson,"Johnson, Avery",A. Johnson,avery-johnson,1965-03-25T00:00:00,Southern,USA,Southern/USA,5-11,185,17,6,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,avery_johnson,1988,2003,N,Y,Y,Undrafted,Undrafted,Undrafted,N,422
911,Ervin,Johnson,Ervin Johnson,"Johnson, Ervin",E. Johnson,ervin-johnson,1967-12-21T00:00:00,New Orleans,USA,New Orleans/USA,6-11,245,13,40,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,ervin_johnson,1993,2005,N,Y,Y,1993,1,23,N,911
2207,Joe,Johnson,Joe Johnson,"Johnson, Joe",J. Johnson,joe-johnson,1981-06-29T00:00:00,Arkansas,USA,Arkansas/USA,6-7,240,18,,Guard-Forward,Inactive,N,0,,,,,joe_johnson,2001,2021,N,Y,Y,2001,1,10,N,2207
2256,Ken,Johnson,Ken Johnson,"Johnson, Ken",K. Johnson,ken-johnson,1978-02-01T00:00:00,Ohio State,USA,Ohio State/USA,6-10,240,2,54,Center-Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,ken_johnson,2002,2002,Y,Y,Y,2001,2,48,N,2256
2264,Alvin,Jones,Alvin Jones,"Jones, Alvin",A. Jones,alvin-jones,1978-09-09T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-11,265,2,42,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,alvin_jones,2001,2002,N,Y,Y,2001,2,56,N,2264
224,Eddie,Jones,Eddie Jones,"Jones, Eddie",E. Jones,eddie-jones,1971-10-20T00:00:00,Temple,USA,Temple/USA,6-6,200,15,6,Guard-Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,eddie_jones,1994,2007,N,Y,Y,1994,1,10,N,224
2410,Fred,Jones,Fred Jones,"Jones, Fred",F. Jones,fred-jones,1979-03-11T00:00:00,Oregon,USA,Oregon/USA,6-2,225,8,2,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,fred_jones,2002,2008,N,Y,Y,2002,1,14,N,2410
1908,Jumaine,Jones,Jumaine Jones,"Jones, Jumaine",J. Jones,jumaine-jones,1979-02-10T00:00:00,Georgia,USA,Georgia/USA,6-8,230,9,20,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jumaine_jones,1999,2006,N,Y,Y,1999,1,27,N,1908
461,Popeye,Jones,Popeye Jones,"Jones, Popeye",P. Jones,popeye-jones,1970-06-17T00:00:00,Murray State,USA,Murray State/USA,6-8,265,12,54,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,popeye_jones,1993,2003,N,Y,Y,1992,2,41,N,461
893,Michael,Jordan,Michael Jordan,"Jordan, Michael",M. Jordan,michael-jordan,1963-02-17T00:00:00,North Carolina,USA,North Carolina/USA,6-6,216,15,23,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,michael_jordan,1984,2002,N,Y,Y,1984,1,3,Y,893
431,Shawn,Kemp,Shawn Kemp,"Kemp, Shawn",S. Kemp,shawn-kemp,1969-11-26T00:00:00,Concord HS (IN),USA,Concord HS (IN)/USA,6-10,280,15,40,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,shawn_kemp,1989,2002,N,Y,Y,1989,1,17,N,431
1801,Jonathan,Kerner,Jonathan Kerner,"Kerner, Jonathan",J. Kerner,jonathan-kerner,1974-06-06T00:00:00,East Carolina,USA,East Carolina/USA,6-11,245,2,44,Center,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jonathan_kerner,1998,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1801
70,Steve,Kerr,Steve Kerr,"Kerr, Steve",S. Kerr,steve-kerr,1965-09-27T00:00:00,Arizona,USA,Arizona/USA,6-1,180,16,25,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,steve_kerr,1988,2002,N,Y,Y,1988,2,50,N,70
467,Jason,Kidd,Jason Kidd,"Kidd, Jason",J. Kidd,jason-kidd,1973-03-23T00:00:00,California,USA,California/USA,6-4,210,19,5,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,jason_kidd,1994,2012,N,Y,Y,1994,1,2,Y,467
1905,Andrei,Kirilenko,Andrei Kirilenko,"Kirilenko, Andrei",A. Kirilenko,andrei-kirilenko,1981-02-18T00:00:00,CSKA Moscow,Russia,CSKA Moscow/Russia,6-9,235,13,,Forward,Inactive,N,0,,,,,andrei_kirilenko,2001,2014,N,Y,Y,1999,1,24,N,1905
954,Kerry,Kittles,Kerry Kittles,"Kittles, Kerry",K. Kittles,kerry-kittles,1974-06-12T00:00:00,Villanova,USA,Villanova/USA,6-5,185,9,,Guard,Inactive,N,0,,,,,kerry_kittles,1996,2004,N,Y,Y,1996,1,8,N,954
1510,Brevin,Knight,Brevin Knight,"Knight, Brevin",B. Knight,brevin-knight,1975-11-08T00:00:00,Stanford,USA,Stanford/USA,5-10,166,13,2,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,brevin_knight,1997,2008,N,Y,Y,1997,1,16,N,1510
969,Travis,Knight,Travis Knight,"Knight, Travis",T. Knight,travis-knight,1974-09-13T00:00:00,Connecticut,USA,Connecticut/USA,7-0,235,8,44,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,travis_knight,1996,2002,N,Y,Y,1996,1,29,N,969
389,Toni,Kukoc,Toni Kukoc,"Kukoc, Toni",T. Kukoc,toni-kukoc,1968-09-18T00:00:00,Benetton Treviso,Croatia,Benetton Treviso/Croatia,6-11,235,13,7,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,toni_kukoc,1993,2005,N,Y,Y,1990,2,29,N,389
1711,Raef,LaFrentz,Raef LaFrentz,"LaFrentz, Raef",R. LaFrentz,raef-lafrentz,1976-05-29T00:00:00,Kansas,USA,Kansas/USA,6-11,240,11,9,Center-Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,raef_lafrentz,1998,2008,N,Y,Y,1998,1,3,N,1711
363,Christian,Laettner,Christian Laettner,"Laettner, Christian",C. Laettner,christian-laettner,1969-08-17T00:00:00,Duke,USA,Duke/USA,6-11,245,14,44,Forward-Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,christian_laettner,1992,2004,N,Y,Y,1992,1,3,N,363
2253,Sean,Lampley,Sean Lampley,"Lampley, Sean",S. Lampley,sean-lampley,1979-09-03T00:00:00,California,USA,California/USA,6-6,213,2,,Forward,Inactive,N,0,,,,,sean_lampley,2002,2003,N,Y,Y,2001,2,44,N,2253
2061,Dan,Langhi,Dan Langhi,"Langhi, Dan",D. Langhi,dan-langhi,1977-11-28T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-11,220,4,,Forward,Inactive,N,0,,,,,dan_langhi,2000,2003,N,Y,Y,2000,2,31,N,2061
1535,Jason,Lawson,Jason Lawson,"Lawson, Jason",J. Lawson,jason-lawson,1974-09-02T00:00:00,Villanova,USA,Villanova/USA,6-11,240,2,55,Center,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jason_lawson,1997,2002,N,Y,Y,1997,2,41,N,1535
1740,Rashard,Lewis,Rashard Lewis,"Lewis, Rashard",R. Lewis,rashard-lewis,1979-08-08T00:00:00,Elsik HS (TX),USA,Elsik HS (TX)/USA,6-10,235,16,9,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,rashard_lewis,1998,2013,N,Y,Y,1998,2,32,N,1740
988,Randy,Livingston,Randy Livingston,"Livingston, Randy",R. Livingston,randy-livingston,1975-04-02T00:00:00,Louisiana State,USA,Louisiana State/USA,6-4,209,11,14,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,randy_livingston,1996,2006,Y,Y,Y,1996,2,42,N,988
1024,Horacio,Llamas,Horacio Llamas,"Llamas, Horacio",H. Llamas,horacio-llamas,1973-07-17T00:00:00,Grand Canyon,USA,Grand Canyon/USA,6-11,285,3,54,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,horacio_llamas,1996,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1024
1609,Art,Long,Art Long,"Long, Art",A. Long,art-long,1972-10-01T00:00:00,Cincinnati,USA,Cincinnati/USA,6-9,250,4,35,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,art_long,2000,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1609
1732,Felipe,Lopez,Felipe Lopez,"Lopez, Felipe",F. Lopez,felipe-lopez,1974-12-19T00:00:00,St. John's (NY),Dominican Republic,St. John's (NY)/Dominican Republic,6-5,195,5,13,Guard-Forward,Inactive,N,1610612763,Grizzlies,VAN,grizzlies,Vancouver,felipe_lopez,1998,2002,N,Y,Y,1998,1,24,N,1732
2221,Raul,Lopez,Raul Lopez,"Lopez, Raul",R. Lopez,raul-lopez,1980-04-15T00:00:00,Real Madrid,Spain,Real Madrid/Spain,6-0,175,3,,Guard,Inactive,N,0,,,,,raul_lopez,2002,2004,N,Y,Y,2001,1,24,N,2221
1731,Tyronn,Lue,Tyronn Lue,"Lue, Tyronn",T. Lue,tyronn-lue,1977-05-03T00:00:00,Nebraska,USA,Nebraska/USA,6-0,175,12,10,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,tyronn_lue,1998,2008,N,Y,Y,1998,1,23,N,1731
248,George,Lynch,George Lynch,"Lynch, George",G. Lynch,george-lynch,1970-09-03T00:00:00,North Carolina,USA,North Carolina/USA,6-8,235,13,9,Forward,Inactive,N,1610612740,Hornets,NOH,pelicans,New Orleans,george_lynch,1993,2004,N,Y,Y,1993,1,12,N,248
1928,Todd,MacCulloch,Todd MacCulloch,"MacCulloch, Todd",T. MacCulloch,todd-macculloch,1976-01-27T00:00:00,Washington,Canada,Washington/Canada,7-0,280,5,11,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,todd_macculloch,1999,2003,N,Y,Y,1999,2,47,N,1928
2432,Tito,Maddox,Tito Maddox,"Maddox, Tito",T. Maddox,tito-maddox,1981-06-08T00:00:00,Fresno State,USA,Fresno State/USA,6-4,190,2,6,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,tito_maddox,2002,2002,N,Y,Y,2002,2,37,N,2432
2058,Mark,Madsen,Mark Madsen,"Madsen, Mark",M. Madsen,mark-madsen,1976-01-28T00:00:00,Stanford,USA,Stanford/USA,6-9,255,10,35,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,mark_madsen,2000,2008,N,Y,Y,2000,1,29,N,2058
1894,Corey,Maggette,Corey Maggette,"Maggette, Corey",C. Maggette,corey-maggette,1979-11-12T00:00:00,Duke,USA,Duke/USA,6-6,225,15,50,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,corey_maggette,1999,2012,N,Y,Y,1999,1,13,N,1894
2048,Jamaal,Magloire,Jamaal Magloire,"Magloire, Jamaal",J. Magloire,jamaal-magloire,1978-05-21T00:00:00,Kentucky,Canada,Kentucky/Canada,6-11,265,13,21,Center,Inactive,N,1610612740,Hornets,NOH,pelicans,New Orleans,jamaal_magloire,2000,2011,N,Y,Y,2000,1,19,N,2048
252,Karl,Malone,Karl Malone,"Malone, Karl",K. Malone,karl-malone,1963-07-24T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-9,259,20,32,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,karl_malone,1985,2003,N,Y,Y,1985,1,13,Y,252
950,Stephon,Marbury,Stephon Marbury,"Marbury, Stephon",S. Marbury,stephon-marbury,1977-02-20T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-2,205,14,8,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,stephon_marbury,1996,2008,N,Y,Y,1996,1,4,N,950
1890,Shawn,Marion,Shawn Marion,"Marion, Shawn",S. Marion,shawn-marion,1978-05-07T00:00:00,UNLV,USA,UNLV/USA,6-7,228,16,31,Guard-Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,shawn_marion,1999,2014,N,Y,Y,1999,1,9,N,1890
1752,Sean,Marks,Sean Marks,"Marks, Sean",S. Marks,sean-marks,1975-08-23T00:00:00,California,New Zealand,California/New Zealand,6-10,250,11,,Forward-Center,Inactive,N,0,,,,,sean_marks,1998,2010,N,Y,Y,1998,2,44,N,1752
